bundle_id,bundle_item_id,source_rel_path,local_bundle_rel_path,domain,selection_role,main_rel_path,readability_class,signature_category,source_size_bytes,copied_size_bytes,sha256,mtime_iso,schema_opened,message_or_contact_rows_selected,source_root_label,source_readonly_confirmed,selection_note
sprint2b_candidate_db_bundle_20260703,B00152,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,companion_file,sqlite_wal_header,795192,795192,c41deb905106b14759a201efc4b13e614f9cbf1eecfa36cdefceb4dad2ba58cc,2025-10-27T10:44:37+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00153,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,companion_file,non_sqlite_header,32768,32768,f1c9ce056790e0972218cd65bf63602d57d929f9cf1dedb353c8d043ed304feb,2025-10-27T10:35:53+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00154,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,db_storage/message,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,45056,45056,ccb2fa64db7b038969374d6c7d54b9bc22bec165bf1d30daabdc14e8d7ff2cc2,2025-10-27T10:33:20+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00155,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-wal,db_storage/message,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,companion_file,sqlite_wal_header,61832,61832,b865ad0f47bf018fb87a64d505e684ea3bc25358baec6aad4a1b801d552741ab,2025-10-27T10:33:20+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00156,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-shm,db_storage/message,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,companion_file,non_sqlite_header,32768,32768,69080fbbc58ae96d133e0d8011f2a9bd8706e39d1baa7f44a33ec9eb96769f49,2025-10-27T10:33:13+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00157,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-first.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-first.material,db_storage/message,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,510427221241a47e8f90e02529992bada6784a56916f6a772f5c1b0ae5c9b718,2025-10-27T10:43:20+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00158,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,db_storage/favorite,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,98304,98304,158dbf25788613ed21ae18397620f0e78627e41e7391f03d9c030cafad55c25d,2025-10-27T10:33:18+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00159,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-wal,db_storage/favorite,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,companion_file,sqlite_wal_header,115392,115392,006edcf61f5a60fc8dcba13be26c2c790d09595d20194bd7662d78d6340b3887,2025-10-27T10:33:18+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00160,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db-shm,db_storage/favorite,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite.db,companion_file,non_sqlite_header,32768,32768,9b6e111d25941553062c54a72c6317496fe6eccb0b7ca938821cd3a13cb63a17,2025-10-27T10:33:13+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00161,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,db_storage/favorite,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,32768,32768,775f5259cb244e99ae468aadb335fc86d6b5d9cdfbabb295a6588a9ed29c04af,2025-10-27T10:33:18+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00162,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-wal,db_storage/favorite,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,companion_file,sqlite_wal_header,37112,37112,5c9c6ee626e5d33e0d9810bd904dda558363011996b2602f26c1e03db824b9dd,2025-10-27T10:33:18+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00163,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db-shm,db_storage/favorite,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/favorite/favorite_fts.db,companion_file,non_sqlite_header,32768,32768,6b4d1383dc6639d25e2c66071faddc635c30ad0ed7ed39358bcfcaff3e926852,2025-10-27T10:33:13+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00164,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-incremental.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-incremental.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,08be760662ef9c16b1975c57e06166ef18ea84c49957488c1d98e60cc0c4913f,2025-10-27T10:44:32+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00165,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-first.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-first.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,fa37ae1fb6b098239bcdedde0a9afd7863c4172bacd633b6b700fd79a2429471,2025-10-27T10:35:03+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00166,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-last.material,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-last.material,db_storage/session,main_candidate,,wcdb_or_unknown,non_sqlite_header,4096,4096,14c074c470cc63f3de25a20745b44ac35f4c3800ccddbf64436f468469f314f4,2025-10-27T10:35:53+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00167,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,db_storage/session,main_candidate,,encrypted_or_sqlcipher_likely,non_sqlite_header,61440,61440,8115d94bb9fffe2043fccec87597accf9160a0ee149584591153deb92857e3ae,2025-10-27T10:44:32+10:00,false,false,APFS_RAW_COPY_ROOT,true,non_sensitive_allowed_domain_main_candidate
sprint2b_candidate_db_bundle_20260703,B00168,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-wal,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-wal,db_storage/session,wal_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,companion_file,sqlite_wal_header,288432,288432,bb2decff6c3238fc6d50c26f0d007742f9ca11830d7146c6552c3af0a1fc706c,2025-10-27T10:44:55+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
sprint2b_candidate_db_bundle_20260703,B00169,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-shm,files/xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db-shm,db_storage/session,shm_companion_for_selected_main,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/session/session.db,companion_file,non_sqlite_header,32768,32768,7c692e7a36f3a431d0bf9185927a052772b927119d5a72bd313555bda8538c5f,2025-10-27T10:35:42+10:00,false,false,APFS_RAW_COPY_ROOT,true,companion_for_selected_non_sensitive_main_candidate
