parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-113,MOD-009,FORM-009,SCORE_RISK_STATUS,Risk gate status points,report_decision,int,score,15,15,15,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:324,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-114,MOD-009,FORM-009,SCORE_DECISION_STATUS,Decision quality status points,report_decision,int,score,15,15,15,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:326,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-115,MOD-009,FORM-009,MISSING_PENALTY_PER_ITEM,Missing evidence penalty per item,report_decision,int,score,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:327,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-116,MOD-009,FORM-009,MISSING_PENALTY_CAP,Missing evidence penalty cap,report_decision,int,score,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-005,UNKNOWN; resolve in TASK-EVA-B-005,High,EVA_OS/src/quantlab/reports/decision_support.py:327,NOT_APPLICABLE,EVA_OS/tests/test_report_decision_support.py; EVA_OS/tests/test_report_gap_tasks.py,active,EXTRACTED,TASK-EVA-B-005,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-117,MOD-010,FORM-010,HOTSPOT_REFRESH_TTL_SECONDS,Hotspot cache TTL seconds,hotspot,int,mixed,3600,3600,3600,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:14,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,python_ast_assignment:EVA_OS/src/quantlab/analysis/market_hotspots.py::HOTSPOT_REFRESH_TTL_SECONDS,3600,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:15a7dee04b542cc284dc3bf04eae2545c474fdc34d6074c08f1c789819597a81,MACHINE_VERIFIED,
PARAM-118,MOD-010,FORM-010,HOTSPOT_STABLE_HEAT_SPAN,Stable heat span,hotspot,int,mixed,5,5,5,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:20,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,python_ast_assignment:EVA_OS/src/quantlab/analysis/market_hotspots.py::HOTSPOT_STABLE_HEAT_SPAN,5,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:2d340bb87f9604cf30b5c741837233839ab1a7788d585925636ad843d8d670bd,MACHINE_VERIFIED,
PARAM-119,MOD-010,FORM-010,HOTSPOT_STABLE_HEAT_WARMUP,Stable heat warmup snapshots,hotspot,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:21,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,python_ast_assignment:EVA_OS/src/quantlab/analysis/market_hotspots.py::HOTSPOT_STABLE_HEAT_WARMUP_SNAPSHOTS,30,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:f5e3154249bc6e3bcd863c9a444f15c742e3b138a3620c195a146c58cb953069,MACHINE_VERIFIED,
PARAM-120,MOD-010,FORM-010,HOTSPOT_MAX_STEP,Maximum stable heat step,hotspot,float,mixed,12.0,12.0,12.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:22,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,python_ast_assignment:EVA_OS/src/quantlab/analysis/market_hotspots.py::HOTSPOT_MAX_STABLE_HEAT_STEP,12,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:ffab719ae71af7fe48e9964eb7f9eccb63ee1673673e77910cd5a48e8e203826,MACHINE_VERIFIED,
PARAM-121,MOD-010,FORM-010,MAX_SNAPSHOTS,Default max snapshots,hotspot,int,mixed,48,48,48,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:76,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/analysis/market_hotspots.py::build_hotspot_history.max_snapshots,48,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:684167a18a1be1d1b69f45916420b054f98b4ab95ff2535f84ef56c6f9658769,MACHINE_VERIFIED,
PARAM-122,MOD-010,FORM-010,MIN_RAW_ROWS,Minimum raw rows per instrument,hotspot,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:88,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-123,MOD-010,FORM-010,COVERAGE_PASS,Coverage pass threshold,hotspot,float,mixed,0.8,0.8,0.8,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:559,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-124,MOD-010,FORM-010,SUCCESS_MIN_PASS,Minimum success instruments pass,hotspot,int,mixed,5,5,5,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:559,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-125,MOD-010,FORM-010,SUCCESS_MIN_REVIEW,Minimum success instruments review,hotspot,int,mixed,3,3,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:559,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-126,MOD-010,FORM-010,FAILURE_PASS,Failure rate pass threshold,hotspot,float,mixed,0.1,0.1,0.1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:565,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-127,MOD-010,FORM-010,FAILURE_REVIEW,Failure rate review threshold,hotspot,float,mixed,0.25,0.25,0.25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:565,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-128,MOD-010,FORM-010,SAMPLE_PASS,Sample length pass threshold,hotspot,int,mixed,60,60,60,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:570,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-129,MOD-010,FORM-010,SAMPLE_REVIEW,Sample length review threshold,hotspot,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:570,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-130,MOD-010,FORM-010,SLICE_PASS,Slice count pass threshold,hotspot,int,mixed,12,12,12,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:575,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-131,MOD-010,FORM-010,SLICE_REVIEW,Slice count review threshold,hotspot,int,mixed,4,4,4,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:575,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-132,MOD-010,FORM-010,STATE_STRONG,Strong diffusion threshold,hotspot,int,mixed,72,72,72,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:820,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-133,MOD-010,FORM-010,STATE_LOCAL_STRONG,Local strong threshold,hotspot,int,mixed,58,58,58,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:822,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-134,MOD-010,FORM-010,STATE_NEUTRAL,Neutral rotation threshold,hotspot,int,mixed,43,43,43,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:824,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-135,MOD-010,FORM-010,STATE_LOCAL_WEAK,Local weak threshold,hotspot,int,mixed,28,28,28,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:826,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-136,MOD-010,FORM-010,HEAT_BASE,Heat score base,hotspot,float,mixed,50.0,50.0,50.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:844,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-137,MOD-010,FORM-010,ONE_STEP_COEF,One-step return coefficient,hotspot,float,mixed,2.1,2.1,2.1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:845,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-138,MOD-010,FORM-010,FIVE_STEP_COEF,Five-step return coefficient,hotspot,float,mixed,1.35,1.35,1.35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:846,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-139,MOD-010,FORM-010,TWENTY_STEP_COEF,Twenty-step return coefficient,hotspot,float,mixed,0.45,0.45,0.45,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:847,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-140,MOD-010,FORM-010,RSI_COEF,RSI coefficient,hotspot,float,mixed,0.24,0.24,0.24,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:848,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-141,MOD-010,FORM-010,VOL_PENALTY_COEF,Volatility penalty coefficient,hotspot,float,mixed,0.12,0.12,0.12,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:849,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-142,MOD-010,FORM-010,DRAWDOWN_COEF,Drawdown coefficient,hotspot,float,mixed,0.25,0.25,0.25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-006,UNKNOWN; resolve in TASK-EVA-B-006,High,EVA_OS/src/quantlab/analysis/market_hotspots.py:850,NOT_APPLICABLE,EVA_OS/tests/test_market_hotspots.py,active,EXTRACTED,TASK-EVA-B-006,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-143,MOD-011,FORM-011,CASHFLOW_LOOKBACK_DAYS,Cashflow lookback days,cashflow,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:123,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/business/cashflow.py::build_cashflow_command.lookback_days,30,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:75d43f0fc2502b0a558e3acb7b385948380c41714004815b3bf619c8deb4695f,MACHINE_VERIFIED,
PARAM-144,MOD-011,FORM-011,CRITICAL_RUNWAY_DAYS,Critical runway days,cashflow,int,mixed,14,14,14,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:391,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-145,MOD-011,FORM-011,WATCH_RUNWAY_DAYS,Watch runway days,cashflow,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:393,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-146,MOD-011,FORM-011,STALE_BALANCE_DAYS,Stale balance days,cashflow,int,mixed,7,7,7,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:431,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-147,MOD-011,FORM-011,COUNT_REVIEW_STATUS,Counted review status,cashflow,str,mixed,Reviewed,Reviewed,Reviewed,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:342,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-148,MOD-011,FORM-011,COUNT_EVIDENCE_STATUS,Counted evidence status,cashflow,str,mixed,Pass,Pass,Pass,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:342,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-149,MOD-011,FORM-011,DEFAULT_CURRENCY,Cashflow default currency,cashflow,str,mixed,AUD,AUD,AUD,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,EXTRACTED from code default or literal rule,NOT_APPLICABLE direct deterministic rule,High,EVA_OS/src/quantlab/business/cashflow.py:84,NOT_APPLICABLE,EVA_OS/tests/test_cashflow_command.py,active,EXTRACTED,,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-150,MOD-012,FORM-012,CONSUMPTION_LOOKBACK_DAYS,Consumption lookback days,consumption,int,mixed,30,30,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:111,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,python_ast_default:EVA_OS/src/quantlab/consumption/guard.py::build_consumption_guard.lookback_days,30,529fd458559db35d3212a0c520de4b2ed4d3882b,2026-06-21T00:00:00+10:00,sha256:318871bc8c225bf6e4be6449e28499e91f1062eab0263cbbf5487084f4f4dd4b,MACHINE_VERIFIED,
PARAM-151,MOD-012,FORM-012,IMPULSE_WEIGHT,Impulse score weight,consumption,float,mixed,0.45,0.45,0.45,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:535,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-152,MOD-012,FORM-012,REGRET_WEIGHT,Regret score weight,consumption,float,mixed,0.25,0.25,0.25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:535,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-153,MOD-012,FORM-012,NON_NECESSITY_WEIGHT,Non-necessity weight,consumption,float,mixed,0.2,0.2,0.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:535,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-154,MOD-012,FORM-012,UNPLANNED_PENALTY,Unplanned spending penalty,consumption,float,mixed,10.0,10.0,10.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:534,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
PARAM-155,MOD-012,FORM-012,HIGH_IMPULSE_THRESHOLD,High impulse risk threshold,consumption,int,mixed,70,70,70,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,literal/default,UNKNOWN calibration/source rationale; see TASK-EVA-B-007,UNKNOWN; resolve in TASK-EVA-B-007,High,EVA_OS/src/quantlab/consumption/guard.py:540,NOT_APPLICABLE,EVA_OS/tests/test_consumption_guard.py,active,EXTRACTED,TASK-EVA-B-007,param-profile-20260620,2026-06-20,,,,,,HUMAN_REVIEW_REQUIRED,GOV-SEMANTIC-EVA-001
